ASSERTION	AAMDAAMFAAAAAAAAAFlA
RUN	perfectmatch.LoadTest	loadtest	1556913846787	 	3.0.2
USER	RampUpUsers	6206	START	1556913884338	1556913884338
USER	RampUpUsers	6207	START	1556913884338	1556913884338
REQUEST	4513		perfectmatch	1556913879084	1556913884344	OK	 
USER	RampUpUsers	4513	END	1556913879084	1556913884344
USER	RampUpUsers	6209	START	1556913884348	1556913884348
USER	RampUpUsers	6208	START	1556913884348	1556913884348
USER	RampUpUsers	6210	START	1556913884348	1556913884348
REQUEST	4539		perfectmatch	1556913879164	1556913884357	OK	 
USER	RampUpUsers	4539	END	1556913879163	1556913884357
USER	RampUpUsers	6212	START	1556913884359	1556913884359
USER	RampUpUsers	6213	START	1556913884359	1556913884359
USER	RampUpUsers	6211	START	1556913884359	1556913884359
USER	RampUpUsers	6215	START	1556913884370	1556913884370
USER	RampUpUsers	6216	START	1556913884370	1556913884370
USER	RampUpUsers	6214	START	1556913884370	1556913884370
REQUEST	4515		perfectmatch	1556913879084	1556913884372	OK	 
USER	RampUpUsers	4515	END	1556913879084	1556913884373
REQUEST	4536		perfectmatch	1556913879153	1556913884373	OK	 
USER	RampUpUsers	4536	END	1556913879152	1556913884373
REQUEST	4507		perfectmatch	1556913879062	1556913884376	OK	 
USER	RampUpUsers	4507	END	1556913879062	1556913884376
USER	RampUpUsers	6219	START	1556913884380	1556913884380
USER	RampUpUsers	6220	START	1556913884380	1556913884380
USER	RampUpUsers	6218	START	1556913884380	1556913884380
USER	RampUpUsers	6217	START	1556913884380	1556913884380
REQUEST	4492		perfectmatch	1556913879014	1556913884385	OK	 
USER	RampUpUsers	4492	END	1556913879014	1556913884385
REQUEST	4537		perfectmatch	1556913879153	1556913884388	OK	 
USER	RampUpUsers	4537	END	1556913879152	1556913884388
REQUEST	4574		perfectmatch	1556913879271	1556913884390	OK	 
USER	RampUpUsers	4574	END	1556913879270	1556913884390
USER	RampUpUsers	6221	START	1556913884391	1556913884391
USER	RampUpUsers	6223	START	1556913884391	1556913884391
USER	RampUpUsers	6222	START	1556913884391	1556913884391
REQUEST	4508		perfectmatch	1556913879062	1556913884392	OK	 
USER	RampUpUsers	4508	END	1556913879062	1556913884393
REQUEST	4498		perfectmatch	1556913879029	1556913884401	OK	 
USER	RampUpUsers	4498	END	1556913879029	1556913884401
USER	RampUpUsers	6225	START	1556913884402	1556913884402
USER	RampUpUsers	6224	START	1556913884402	1556913884402
USER	RampUpUsers	6226	START	1556913884402	1556913884402
REQUEST	4501		perfectmatch	1556913879040	1556913884403	OK	 
USER	RampUpUsers	4501	END	1556913879040	1556913884404
USER	RampUpUsers	6229	START	1556913884413	1556913884413
USER	RampUpUsers	6230	START	1556913884413	1556913884413
USER	RampUpUsers	6228	START	1556913884413	1556913884413
USER	RampUpUsers	6227	START	1556913884413	1556913884413
USER	RampUpUsers	6231	START	1556913884418	1556913884418
USER	RampUpUsers	6232	START	1556913884418	1556913884418
USER	RampUpUsers	6233	START	1556913884418	1556913884418
REQUEST	4534		perfectmatch	1556913879142	1556913884422	OK	 
USER	RampUpUsers	4534	END	1556913879141	1556913884422
REQUEST	4506		perfectmatch	1556913879062	1556913884424	OK	 
USER	RampUpUsers	4506	END	1556913879062	1556913884424
REQUEST	4514		perfectmatch	1556913879084	1556913884426	OK	 
USER	RampUpUsers	4514	END	1556913879084	1556913884426
USER	RampUpUsers	6236	START	1556913884428	1556913884428
USER	RampUpUsers	6234	START	1556913884428	1556913884428
USER	RampUpUsers	6235	START	1556913884428	1556913884428
USER	RampUpUsers	6239	START	1556913884439	1556913884439
USER	RampUpUsers	6237	START	1556913884439	1556913884439
USER	RampUpUsers	6238	START	1556913884439	1556913884439
USER	RampUpUsers	6240	START	1556913884439	1556913884439
REQUEST	4495		perfectmatch	1556913879018	1556913884440	OK	 
USER	RampUpUsers	4495	END	1556913879018	1556913884440
REQUEST	4531		perfectmatch	1556913879131	1556913884440	OK	 
USER	RampUpUsers	4531	END	1556913879130	1556913884441
REQUEST	4499		perfectmatch	1556913879029	1556913884441	OK	 
USER	RampUpUsers	4499	END	1556913879029	1556913884441
REQUEST	4524		perfectmatch	1556913879109	1556913884441	OK	 
USER	RampUpUsers	4524	END	1556913879109	1556913884441
USER	RampUpUsers	6242	START	1556913884449	1556913884449
USER	RampUpUsers	6243	START	1556913884449	1556913884449
USER	RampUpUsers	6241	START	1556913884449	1556913884449
REQUEST	4512		perfectmatch	1556913879073	1556913884457	OK	 
USER	RampUpUsers	4512	END	1556913879073	1556913884457
REQUEST	4540		perfectmatch	1556913879164	1556913884457	OK	 
USER	RampUpUsers	4540	END	1556913879163	1556913884457
REQUEST	4538		perfectmatch	1556913879164	1556913884458	OK	 
USER	RampUpUsers	4538	END	1556913879163	1556913884458
USER	RampUpUsers	6244	START	1556913884460	1556913884460
USER	RampUpUsers	6246	START	1556913884460	1556913884460
USER	RampUpUsers	6245	START	1556913884460	1556913884460
REQUEST	4516		perfectmatch	1556913879088	1556913884467	OK	 
USER	RampUpUsers	4516	END	1556913879088	1556913884467
REQUEST	4505		perfectmatch	1556913879051	1556913884468	OK	 
USER	RampUpUsers	4505	END	1556913879051	1556913884468
REQUEST	4503		perfectmatch	1556913879051	1556913884469	OK	 
USER	RampUpUsers	4503	END	1556913879051	1556913884469
USER	RampUpUsers	6247	START	1556913884471	1556913884471
USER	RampUpUsers	6248	START	1556913884471	1556913884471
USER	RampUpUsers	6249	START	1556913884471	1556913884471
REQUEST	4572		perfectmatch	1556913879260	1556913884471	OK	 
USER	RampUpUsers	4572	END	1556913879259	1556913884471
REQUEST	4528		perfectmatch	1556913879120	1556913884473	OK	 
USER	RampUpUsers	4528	END	1556913879119	1556913884473
USER	RampUpUsers	6250	START	1556913884482	1556913884482
USER	RampUpUsers	6251	START	1556913884482	1556913884482
USER	RampUpUsers	6252	START	1556913884482	1556913884482
USER	RampUpUsers	6253	START	1556913884482	1556913884482
REQUEST	4535		perfectmatch	1556913879153	1556913884486	OK	 
USER	RampUpUsers	4535	END	1556913879152	1556913884486
REQUEST	4502		perfectmatch	1556913879040	1556913884486	OK	 
USER	RampUpUsers	4502	END	1556913879040	1556913884487
USER	RampUpUsers	6255	START	1556913884493	1556913884493
USER	RampUpUsers	6256	START	1556913884493	1556913884493
USER	RampUpUsers	6254	START	1556913884493	1556913884493
REQUEST	4523		perfectmatch	1556913879109	1556913884498	OK	 
USER	RampUpUsers	6259	START	1556913884498	1556913884498
USER	RampUpUsers	6258	START	1556913884498	1556913884498
USER	RampUpUsers	6257	START	1556913884498	1556913884498
USER	RampUpUsers	4523	END	1556913879109	1556913884498
REQUEST	4522		perfectmatch	1556913879109	1556913884501	OK	 
USER	RampUpUsers	4522	END	1556913879109	1556913884501
REQUEST	4567		perfectmatch	1556913879249	1556913884505	OK	 
USER	RampUpUsers	4567	END	1556913879248	1556913884505
USER	RampUpUsers	6262	START	1556913884508	1556913884508
USER	RampUpUsers	6260	START	1556913884508	1556913884508
USER	RampUpUsers	6261	START	1556913884508	1556913884508
USER	RampUpUsers	6263	START	1556913884508	1556913884508
REQUEST	4521		perfectmatch	1556913879099	1556913884517	OK	 
USER	RampUpUsers	4521	END	1556913879099	1556913884517
REQUEST	4527		perfectmatch	1556913879120	1556913884517	OK	 
USER	RampUpUsers	4527	END	1556913879119	1556913884517
REQUEST	4557		perfectmatch	1556913879212	1556913884519	OK	 
USER	RampUpUsers	4557	END	1556913879211	1556913884519
USER	RampUpUsers	6266	START	1556913884519	1556913884519
USER	RampUpUsers	6264	START	1556913884519	1556913884519
USER	RampUpUsers	6265	START	1556913884519	1556913884519
USER	RampUpUsers	6268	START	1556913884530	1556913884530
USER	RampUpUsers	6267	START	1556913884530	1556913884530
USER	RampUpUsers	6269	START	1556913884530	1556913884530
REQUEST	4519		perfectmatch	1556913879099	1556913884531	OK	 
USER	RampUpUsers	4519	END	1556913879099	1556913884531
REQUEST	4544		perfectmatch	1556913879168	1556913884532	OK	 
USER	RampUpUsers	4544	END	1556913879168	1556913884532
REQUEST	4517		perfectmatch	1556913879088	1556913884535	OK	 
USER	RampUpUsers	4517	END	1556913879088	1556913884535
USER	RampUpUsers	6270	START	1556913884541	1556913884541
USER	RampUpUsers	6271	START	1556913884541	1556913884541
USER	RampUpUsers	6272	START	1556913884541	1556913884541
USER	RampUpUsers	6273	START	1556913884541	1556913884541
REQUEST	4510		perfectmatch	1556913879073	1556913884547	OK	 
USER	RampUpUsers	4510	END	1556913879073	1556913884547
USER	RampUpUsers	6274	START	1556913884552	1556913884552
USER	RampUpUsers	6276	START	1556913884552	1556913884552
USER	RampUpUsers	6275	START	1556913884552	1556913884552
USER	RampUpUsers	6279	START	1556913884563	1556913884563
USER	RampUpUsers	6277	START	1556913884563	1556913884563
USER	RampUpUsers	6278	START	1556913884563	1556913884563
REQUEST	4520		perfectmatch	1556913879099	1556913884566	OK	 
USER	RampUpUsers	4520	END	1556913879099	1556913884566
USER	RampUpUsers	6281	START	1556913884568	1556913884568
USER	RampUpUsers	6280	START	1556913884568	1556913884568
USER	RampUpUsers	6283	START	1556913884568	1556913884568
USER	RampUpUsers	6282	START	1556913884568	1556913884568
USER	RampUpUsers	6286	START	1556913884578	1556913884578
USER	RampUpUsers	6285	START	1556913884578	1556913884578
USER	RampUpUsers	6284	START	1556913884578	1556913884578
REQUEST	4518		perfectmatch	1556913879088	1556913884581	OK	 
USER	RampUpUsers	4518	END	1556913879088	1556913884581
USER	RampUpUsers	6288	START	1556913884588	1556913884588
USER	RampUpUsers	6287	START	1556913884588	1556913884588
USER	RampUpUsers	6289	START	1556913884588	1556913884588
USER	RampUpUsers	6290	START	1556913884588	1556913884588
REQUEST	4525		perfectmatch	1556913879109	1556913884593	OK	 
USER	RampUpUsers	4525	END	1556913879109	1556913884593
REQUEST	4546		perfectmatch	1556913879179	1556913884599	OK	 
USER	RampUpUsers	4546	END	1556913879178	1556913884599
USER	RampUpUsers	6291	START	1556913884599	1556913884599
USER	RampUpUsers	6292	START	1556913884599	1556913884599
USER	RampUpUsers	6293	START	1556913884599	1556913884599
USER	RampUpUsers	6294	START	1556913884610	1556913884610
USER	RampUpUsers	6295	START	1556913884610	1556913884610
USER	RampUpUsers	6296	START	1556913884610	1556913884610
REQUEST	4548		perfectmatch	1556913879190	1556913884612	OK	 
USER	RampUpUsers	4548	END	1556913879189	1556913884612
USER	RampUpUsers	6298	START	1556913884621	1556913884621
USER	RampUpUsers	6297	START	1556913884621	1556913884621
USER	RampUpUsers	6299	START	1556913884621	1556913884621
REQUEST	4530		perfectmatch	1556913879131	1556913884623	OK	 
USER	RampUpUsers	4530	END	1556913879130	1556913884623
REQUEST	4529		perfectmatch	1556913879131	1556913884624	OK	 
USER	RampUpUsers	4529	END	1556913879130	1556913884624
USER	RampUpUsers	6302	START	1556913884632	1556913884632
USER	RampUpUsers	6301	START	1556913884632	1556913884632
USER	RampUpUsers	6300	START	1556913884632	1556913884632
REQUEST	4554		perfectmatch	1556913879212	1556913884642	OK	 
USER	RampUpUsers	4554	END	1556913879211	1556913884642
REQUEST	4532		perfectmatch	1556913879142	1556913884643	OK	 
USER	RampUpUsers	6305	START	1556913884643	1556913884643
USER	RampUpUsers	6306	START	1556913884643	1556913884643
USER	RampUpUsers	6303	START	1556913884643	1556913884643
USER	RampUpUsers	4532	END	1556913879141	1556913884643
USER	RampUpUsers	6304	START	1556913884643	1556913884643
USER	RampUpUsers	6307	START	1556913884648	1556913884648
USER	RampUpUsers	6308	START	1556913884648	1556913884648
USER	RampUpUsers	6309	START	1556913884648	1556913884648
REQUEST	4551		perfectmatch	1556913879201	1556913884657	OK	 
USER	RampUpUsers	4551	END	1556913879201	1556913884657
USER	RampUpUsers	6311	START	1556913884658	1556913884658
USER	RampUpUsers	6310	START	1556913884658	1556913884658
USER	RampUpUsers	6313	START	1556913884658	1556913884658
USER	RampUpUsers	6312	START	1556913884658	1556913884658
REQUEST	4553		perfectmatch	1556913879201	1556913884660	OK	 
USER	RampUpUsers	4553	END	1556913879201	1556913884660
REQUEST	4550		perfectmatch	1556913879190	1556913884662	OK	 
USER	RampUpUsers	4550	END	1556913879189	1556913884662
USER	RampUpUsers	6314	START	1556913884669	1556913884669
USER	RampUpUsers	6315	START	1556913884669	1556913884669
USER	RampUpUsers	6316	START	1556913884669	1556913884669
REQUEST	4542		perfectmatch	1556913879168	1556913884671	OK	 
USER	RampUpUsers	4542	END	1556913879168	1556913884672
REQUEST	4526		perfectmatch	1556913879120	1556913884676	OK	 
USER	RampUpUsers	4526	END	1556913879119	1556913884676
USER	RampUpUsers	6319	START	1556913884680	1556913884680
USER	RampUpUsers	6317	START	1556913884680	1556913884680
USER	RampUpUsers	6320	START	1556913884680	1556913884680
USER	RampUpUsers	6318	START	1556913884680	1556913884680
REQUEST	4541		perfectmatch	1556913879164	1556913884689	OK	 
USER	RampUpUsers	4541	END	1556913879163	1556913884689
REQUEST	4584		perfectmatch	1556913879304	1556913884690	OK	 
USER	RampUpUsers	4584	END	1556913879304	1556913884690
USER	RampUpUsers	6322	START	1556913884691	1556913884691
USER	RampUpUsers	6321	START	1556913884691	1556913884691
USER	RampUpUsers	6323	START	1556913884691	1556913884691
REQUEST	4558		perfectmatch	1556913879223	1556913884692	OK	 
USER	RampUpUsers	4558	END	1556913879222	1556913884692
REQUEST	4545		perfectmatch	1556913879179	1556913884694	OK	 
USER	RampUpUsers	4545	END	1556913879178	1556913884695
USER	RampUpUsers	6326	START	1556913884702	1556913884702
USER	RampUpUsers	6324	START	1556913884702	1556913884702
USER	RampUpUsers	6325	START	1556913884702	1556913884702
USER	RampUpUsers	6327	START	1556913884702	1556913884702
REQUEST	4543		perfectmatch	1556913879168	1556913884707	OK	 
USER	RampUpUsers	4543	END	1556913879168	1556913884707
REQUEST	4586		perfectmatch	1556913879308	1556913884710	OK	 
USER	RampUpUsers	4586	END	1556913879308	1556913884710
REQUEST	4580		perfectmatch	1556913879293	1556913884710	OK	 
USER	RampUpUsers	4580	END	1556913879292	1556913884711
REQUEST	4575		perfectmatch	1556913879271	1556913884711	OK	 
USER	RampUpUsers	4575	END	1556913879270	1556913884711
USER	RampUpUsers	6328	START	1556913884713	1556913884713
USER	RampUpUsers	6329	START	1556913884713	1556913884713
USER	RampUpUsers	6330	START	1556913884713	1556913884713
USER	RampUpUsers	6333	START	1556913884718	1556913884718
USER	RampUpUsers	6331	START	1556913884718	1556913884718
USER	RampUpUsers	6332	START	1556913884718	1556913884718
USER	RampUpUsers	6334	START	1556913884718	1556913884718
REQUEST	4549		perfectmatch	1556913879190	1556913884724	OK	 
USER	RampUpUsers	4549	END	1556913879189	1556913884724
REQUEST	4533		perfectmatch	1556913879142	1556913884726	OK	 
USER	RampUpUsers	4533	END	1556913879141	1556913884727
USER	RampUpUsers	6337	START	1556913884728	1556913884728
USER	RampUpUsers	6336	START	1556913884728	1556913884728
USER	RampUpUsers	6335	START	1556913884728	1556913884728
USER	RampUpUsers	6340	START	1556913884739	1556913884739
USER	RampUpUsers	6341	START	1556913884739	1556913884739
USER	RampUpUsers	6339	START	1556913884739	1556913884739
USER	RampUpUsers	6338	START	1556913884739	1556913884739
REQUEST	4604		perfectmatch	1556913879363	1556913884741	OK	 
USER	RampUpUsers	4604	END	1556913879362	1556913884741
REQUEST	4577		perfectmatch	1556913879282	1556913884743	OK	 
USER	RampUpUsers	4577	END	1556913879281	1556913884743
USER	RampUpUsers	6342	START	1556913884750	1556913884750
USER	RampUpUsers	6344	START	1556913884750	1556913884750
USER	RampUpUsers	6343	START	1556913884750	1556913884750
REQUEST	4556		perfectmatch	1556913879212	1556913884754	OK	 
USER	RampUpUsers	4556	END	1556913879211	1556913884754
REQUEST	4564		perfectmatch	1556913879238	1556913884756	OK	 
USER	RampUpUsers	4564	END	1556913879238	1556913884756
REQUEST	4566		perfectmatch	1556913879238	1556913884756	OK	 
USER	RampUpUsers	4566	END	1556913879238	1556913884756
USER	RampUpUsers	6345	START	1556913884761	1556913884761
USER	RampUpUsers	6348	START	1556913884761	1556913884761
USER	RampUpUsers	6346	START	1556913884761	1556913884761
USER	RampUpUsers	6347	START	1556913884761	1556913884761
USER	RampUpUsers	6350	START	1556913884771	1556913884771
USER	RampUpUsers	6349	START	1556913884771	1556913884771
USER	RampUpUsers	6351	START	1556913884771	1556913884771
USER	RampUpUsers	6355	START	1556913884782	1556913884782
USER	RampUpUsers	6354	START	1556913884782	1556913884782
USER	RampUpUsers	6352	START	1556913884782	1556913884782
USER	RampUpUsers	6353	START	1556913884782	1556913884782
REQUEST	4547		perfectmatch	1556913879179	1556913884785	OK	 
USER	RampUpUsers	4547	END	1556913879178	1556913884785
REQUEST	4560		perfectmatch	1556913879223	1556913884785	OK	 
USER	RampUpUsers	4560	END	1556913879222	1556913884785
USER	RampUpUsers	6358	START	1556913884793	1556913884793
USER	RampUpUsers	6356	START	1556913884793	1556913884793
USER	RampUpUsers	6357	START	1556913884793	1556913884793
USER	RampUpUsers	6361	START	1556913884798	1556913884798
USER	RampUpUsers	6360	START	1556913884798	1556913884798
USER	RampUpUsers	6359	START	1556913884798	1556913884798
USER	RampUpUsers	6362	START	1556913884798	1556913884798
REQUEST	4571		perfectmatch	1556913879260	1556913884801	OK	 
USER	RampUpUsers	4571	END	1556913879259	1556913884801
REQUEST	4555		perfectmatch	1556913879212	1556913884806	OK	 
USER	RampUpUsers	4555	END	1556913879211	1556913884806
USER	RampUpUsers	6364	START	1556913884808	1556913884808
USER	RampUpUsers	6363	START	1556913884808	1556913884808
USER	RampUpUsers	6365	START	1556913884808	1556913884808
REQUEST	4552		perfectmatch	1556913879201	1556913884818	OK	 
USER	RampUpUsers	4552	END	1556913879201	1556913884818
USER	RampUpUsers	6366	START	1556913884819	1556913884819
USER	RampUpUsers	6369	START	1556913884819	1556913884819
USER	RampUpUsers	6368	START	1556913884819	1556913884819
USER	RampUpUsers	6367	START	1556913884819	1556913884819
USER	RampUpUsers	6371	START	1556913884830	1556913884830
USER	RampUpUsers	6372	START	1556913884830	1556913884830
USER	RampUpUsers	6370	START	1556913884830	1556913884830
REQUEST	4606		perfectmatch	1556913879374	1556913884837	OK	 
USER	RampUpUsers	4606	END	1556913879373	1556913884837
REQUEST	4578		perfectmatch	1556913879282	1556913884839	OK	 
USER	RampUpUsers	4578	END	1556913879281	1556913884839
REQUEST	4601		perfectmatch	1556913879352	1556913884840	OK	 
USER	RampUpUsers	4601	END	1556913879351	1556913884840
USER	RampUpUsers	6374	START	1556913884841	1556913884841
USER	RampUpUsers	6375	START	1556913884841	1556913884841
USER	RampUpUsers	6376	START	1556913884841	1556913884841
USER	RampUpUsers	6373	START	1556913884841	1556913884841
USER	RampUpUsers	6377	START	1556913884852	1556913884852
