ASSERTION	AAMDAAMFAAAAAAAAAFlA
RUN	perfectmatch.LoadTest	loadtest	1557346210828	 	3.0.2
USER	RampUpUsers	7546	START	1557346251978	1557346251978
REQUEST	7548		perfectmatch	1557346251979	1557346251982	OK	 
REQUEST	7547		perfectmatch	1557346251979	1557346251982	OK	 
REQUEST	7546		perfectmatch	1557346251979	1557346251982	OK	 
USER	RampUpUsers	7548	END	1557346251978	1557346251982
USER	RampUpUsers	7547	END	1557346251978	1557346251982
USER	RampUpUsers	7546	END	1557346251978	1557346251982
REQUEST	7545		perfectmatch	1557346251979	1557346251982	OK	 
USER	RampUpUsers	7545	END	1557346251978	1557346251982
USER	RampUpUsers	7551	START	1557346251989	1557346251989
USER	RampUpUsers	7549	START	1557346251989	1557346251989
USER	RampUpUsers	7550	START	1557346251989	1557346251989
USER	RampUpUsers	7552	START	1557346251989	1557346251989
REQUEST	7551		perfectmatch	1557346251990	1557346251992	OK	 
REQUEST	7552		perfectmatch	1557346251990	1557346251992	OK	 
USER	RampUpUsers	7552	END	1557346251989	1557346251993
USER	RampUpUsers	7551	END	1557346251989	1557346251993
REQUEST	7549		perfectmatch	1557346251990	1557346251993	OK	 
REQUEST	7550		perfectmatch	1557346251990	1557346251993	OK	 
USER	RampUpUsers	7549	END	1557346251989	1557346251993
USER	RampUpUsers	7550	END	1557346251989	1557346251993
USER	RampUpUsers	7557	START	1557346252000	1557346252000
USER	RampUpUsers	7553	START	1557346252000	1557346252000
USER	RampUpUsers	7555	START	1557346252000	1557346252000
USER	RampUpUsers	7556	START	1557346252000	1557346252000
USER	RampUpUsers	7554	START	1557346252000	1557346252000
REQUEST	7553		perfectmatch	1557346252001	1557346252004	OK	 
USER	RampUpUsers	7553	END	1557346252000	1557346252004
REQUEST	7556		perfectmatch	1557346252001	1557346252004	OK	 
REQUEST	7554		perfectmatch	1557346252001	1557346252004	OK	 
USER	RampUpUsers	7554	END	1557346252000	1557346252004
USER	RampUpUsers	7556	END	1557346252000	1557346252004
REQUEST	7555		perfectmatch	1557346252001	1557346252004	OK	 
USER	RampUpUsers	7555	END	1557346252000	1557346252004
REQUEST	7557		perfectmatch	1557346252001	1557346252005	OK	 
USER	RampUpUsers	7557	END	1557346252000	1557346252005
USER	RampUpUsers	7561	START	1557346252005	1557346252005
USER	RampUpUsers	7558	START	1557346252005	1557346252005
USER	RampUpUsers	7560	START	1557346252005	1557346252005
USER	RampUpUsers	7559	START	1557346252005	1557346252005
REQUEST	7561		perfectmatch	1557346252005	1557346252008	OK	 
USER	RampUpUsers	7561	END	1557346252005	1557346252008
REQUEST	7559		perfectmatch	1557346252005	1557346252008	OK	 
USER	RampUpUsers	7559	END	1557346252005	1557346252008
REQUEST	7558		perfectmatch	1557346252005	1557346252008	OK	 
REQUEST	7560		perfectmatch	1557346252005	1557346252009	OK	 
USER	RampUpUsers	7558	END	1557346252005	1557346252009
USER	RampUpUsers	7560	END	1557346252005	1557346252009
USER	RampUpUsers	7564	START	1557346252015	1557346252015
USER	RampUpUsers	7565	START	1557346252015	1557346252015
USER	RampUpUsers	7563	START	1557346252015	1557346252015
USER	RampUpUsers	7562	START	1557346252015	1557346252015
REQUEST	7563		perfectmatch	1557346252016	1557346252019	OK	 
REQUEST	7565		perfectmatch	1557346252016	1557346252019	OK	 
REQUEST	7564		perfectmatch	1557346252016	1557346252019	OK	 
USER	RampUpUsers	7565	END	1557346252015	1557346252019
USER	RampUpUsers	7564	END	1557346252015	1557346252019
USER	RampUpUsers	7563	END	1557346252015	1557346252019
REQUEST	7562		perfectmatch	1557346252016	1557346252019	OK	 
USER	RampUpUsers	7562	END	1557346252015	1557346252019
USER	RampUpUsers	7566	START	1557346252026	1557346252026
USER	RampUpUsers	7569	START	1557346252026	1557346252026
USER	RampUpUsers	7567	START	1557346252026	1557346252026
USER	RampUpUsers	7568	START	1557346252026	1557346252026
REQUEST	7569		perfectmatch	1557346252027	1557346252029	OK	 
USER	RampUpUsers	7569	END	1557346252026	1557346252030
REQUEST	7566		perfectmatch	1557346252027	1557346252030	OK	 
USER	RampUpUsers	7566	END	1557346252026	1557346252030
REQUEST	7568		perfectmatch	1557346252026	1557346252030	OK	 
USER	RampUpUsers	7568	END	1557346252026	1557346252030
REQUEST	7567		perfectmatch	1557346252027	1557346252030	OK	 
USER	RampUpUsers	7567	END	1557346252026	1557346252030
USER	RampUpUsers	7573	START	1557346252037	1557346252037
USER	RampUpUsers	7572	START	1557346252037	1557346252037
USER	RampUpUsers	7571	START	1557346252037	1557346252037
USER	RampUpUsers	7570	START	1557346252037	1557346252037
REQUEST	7572		perfectmatch	1557346252038	1557346252040	OK	 
USER	RampUpUsers	7572	END	1557346252037	1557346252040
REQUEST	7573		perfectmatch	1557346252038	1557346252041	OK	 
USER	RampUpUsers	7573	END	1557346252037	1557346252041
REQUEST	7571		perfectmatch	1557346252038	1557346252041	OK	 
REQUEST	7570		perfectmatch	1557346252038	1557346252041	OK	 
USER	RampUpUsers	7571	END	1557346252037	1557346252041
USER	RampUpUsers	7570	END	1557346252037	1557346252041
USER	RampUpUsers	7575	START	1557346252048	1557346252048
USER	RampUpUsers	7577	START	1557346252048	1557346252048
USER	RampUpUsers	7576	START	1557346252048	1557346252048
USER	RampUpUsers	7574	START	1557346252048	1557346252048
REQUEST	7574		perfectmatch	1557346252049	1557346252052	OK	 
USER	RampUpUsers	7574	END	1557346252048	1557346252052
REQUEST	7575		perfectmatch	1557346252049	1557346252052	OK	 
USER	RampUpUsers	7575	END	1557346252048	1557346252052
REQUEST	7577		perfectmatch	1557346252049	1557346252052	OK	 
USER	RampUpUsers	7577	END	1557346252048	1557346252052
REQUEST	7576		perfectmatch	1557346252049	1557346252052	OK	 
USER	RampUpUsers	7576	END	1557346252048	1557346252052
USER	RampUpUsers	7580	START	1557346252059	1557346252059
USER	RampUpUsers	7581	START	1557346252059	1557346252059
USER	RampUpUsers	7578	START	1557346252059	1557346252059
USER	RampUpUsers	7579	START	1557346252059	1557346252059
REQUEST	7580		perfectmatch	1557346252059	1557346252062	OK	 
USER	RampUpUsers	7580	END	1557346252059	1557346252062
REQUEST	7581		perfectmatch	1557346252059	1557346252066	OK	 
REQUEST	7578		perfectmatch	1557346252059	1557346252066	OK	 
REQUEST	7579		perfectmatch	1557346252060	1557346252066	OK	 
USER	RampUpUsers	7581	END	1557346252059	1557346252066
USER	RampUpUsers	7578	END	1557346252059	1557346252066
USER	RampUpUsers	7579	END	1557346252059	1557346252066
USER	RampUpUsers	7584	START	1557346252070	1557346252070
USER	RampUpUsers	7585	START	1557346252070	1557346252070
USER	RampUpUsers	7583	START	1557346252070	1557346252070
USER	RampUpUsers	7582	START	1557346252070	1557346252070
REQUEST	7585		perfectmatch	1557346252071	1557346252074	OK	 
USER	RampUpUsers	7585	END	1557346252070	1557346252074
REQUEST	7582		perfectmatch	1557346252070	1557346252074	OK	 
REQUEST	7584		perfectmatch	1557346252070	1557346252074	OK	 
USER	RampUpUsers	7584	END	1557346252070	1557346252074
USER	RampUpUsers	7582	END	1557346252070	1557346252074
REQUEST	7583		perfectmatch	1557346252071	1557346252074	OK	 
USER	RampUpUsers	7583	END	1557346252070	1557346252074
USER	RampUpUsers	7588	START	1557346252075	1557346252075
USER	RampUpUsers	7586	START	1557346252075	1557346252075
USER	RampUpUsers	7587	START	1557346252075	1557346252075
USER	RampUpUsers	7589	START	1557346252075	1557346252075
REQUEST	7588		perfectmatch	1557346252075	1557346252078	OK	 
REQUEST	7587		perfectmatch	1557346252075	1557346252078	OK	 
USER	RampUpUsers	7588	END	1557346252075	1557346252078
USER	RampUpUsers	7587	END	1557346252075	1557346252078
REQUEST	7586		perfectmatch	1557346252075	1557346252079	OK	 
USER	RampUpUsers	7586	END	1557346252075	1557346252079
REQUEST	7589		perfectmatch	1557346252075	1557346252079	OK	 
USER	RampUpUsers	7589	END	1557346252075	1557346252079
USER	RampUpUsers	7592	START	1557346252085	1557346252085
USER	RampUpUsers	7591	START	1557346252085	1557346252085
USER	RampUpUsers	7590	START	1557346252085	1557346252085
USER	RampUpUsers	7593	START	1557346252085	1557346252085
REQUEST	7592		perfectmatch	1557346252085	1557346252088	OK	 
USER	RampUpUsers	7592	END	1557346252085	1557346252088
REQUEST	7591		perfectmatch	1557346252085	1557346252089	OK	 
REQUEST	7590		perfectmatch	1557346252085	1557346252089	OK	 
REQUEST	7593		perfectmatch	1557346252085	1557346252089	OK	 
USER	RampUpUsers	7590	END	1557346252085	1557346252089
USER	RampUpUsers	7591	END	1557346252085	1557346252089
USER	RampUpUsers	7593	END	1557346252085	1557346252089
USER	RampUpUsers	7595	START	1557346252096	1557346252096
USER	RampUpUsers	7594	START	1557346252096	1557346252096
USER	RampUpUsers	7598	START	1557346252096	1557346252096
USER	RampUpUsers	7597	START	1557346252096	1557346252096
USER	RampUpUsers	7596	START	1557346252096	1557346252096
REQUEST	7598		perfectmatch	1557346252096	1557346252100	OK	 
REQUEST	7596		perfectmatch	1557346252096	1557346252100	OK	 
USER	RampUpUsers	7598	END	1557346252096	1557346252100
USER	RampUpUsers	7596	END	1557346252096	1557346252100
REQUEST	7595		perfectmatch	1557346252096	1557346252100	OK	 
REQUEST	7597		perfectmatch	1557346252097	1557346252100	OK	 
USER	RampUpUsers	7595	END	1557346252096	1557346252100
USER	RampUpUsers	7597	END	1557346252096	1557346252100
REQUEST	7594		perfectmatch	1557346252096	1557346252101	OK	 
USER	RampUpUsers	7594	END	1557346252096	1557346252101
USER	RampUpUsers	7601	START	1557346252107	1557346252107
USER	RampUpUsers	7599	START	1557346252107	1557346252107
USER	RampUpUsers	7602	START	1557346252107	1557346252107
USER	RampUpUsers	7600	START	1557346252107	1557346252107
REQUEST	7599		perfectmatch	1557346252108	1557346252111	OK	 
REQUEST	7602		perfectmatch	1557346252108	1557346252111	OK	 
REQUEST	7600		perfectmatch	1557346252108	1557346252111	OK	 
USER	RampUpUsers	7600	END	1557346252107	1557346252111
USER	RampUpUsers	7599	END	1557346252107	1557346252111
USER	RampUpUsers	7602	END	1557346252107	1557346252111
REQUEST	7601		perfectmatch	1557346252108	1557346252111	OK	 
USER	RampUpUsers	7601	END	1557346252107	1557346252111
USER	RampUpUsers	7605	START	1557346252118	1557346252118
USER	RampUpUsers	7604	START	1557346252118	1557346252118
USER	RampUpUsers	7603	START	1557346252118	1557346252118
USER	RampUpUsers	7606	START	1557346252118	1557346252118
REQUEST	7606		perfectmatch	1557346252119	1557346252122	OK	 
REQUEST	7603		perfectmatch	1557346252119	1557346252122	OK	 
USER	RampUpUsers	7603	END	1557346252118	1557346252122
USER	RampUpUsers	7606	END	1557346252118	1557346252122
REQUEST	7605		perfectmatch	1557346252119	1557346252122	OK	 
USER	RampUpUsers	7605	END	1557346252118	1557346252122
REQUEST	7604		perfectmatch	1557346252119	1557346252122	OK	 
USER	RampUpUsers	7604	END	1557346252118	1557346252122
USER	RampUpUsers	7608	START	1557346252129	1557346252129
USER	RampUpUsers	7609	START	1557346252129	1557346252129
USER	RampUpUsers	7610	START	1557346252129	1557346252129
USER	RampUpUsers	7607	START	1557346252129	1557346252129
REQUEST	7608		perfectmatch	1557346252129	1557346252132	OK	 
USER	RampUpUsers	7608	END	1557346252129	1557346252132
REQUEST	7610		perfectmatch	1557346252129	1557346252133	OK	 
USER	RampUpUsers	7610	END	1557346252129	1557346252133
REQUEST	7609		perfectmatch	1557346252129	1557346252133	OK	 
USER	RampUpUsers	7609	END	1557346252129	1557346252133
REQUEST	7607		perfectmatch	1557346252129	1557346252133	OK	 
USER	RampUpUsers	7607	END	1557346252129	1557346252133
USER	RampUpUsers	7614	START	1557346252140	1557346252140
USER	RampUpUsers	7611	START	1557346252140	1557346252140
USER	RampUpUsers	7612	START	1557346252140	1557346252140
USER	RampUpUsers	7613	START	1557346252140	1557346252140
REQUEST	7612		perfectmatch	1557346252140	1557346252143	OK	 
USER	RampUpUsers	7612	END	1557346252140	1557346252143
REQUEST	7614		perfectmatch	1557346252140	1557346252144	OK	 
REQUEST	7613		perfectmatch	1557346252140	1557346252144	OK	 
USER	RampUpUsers	7614	END	1557346252140	1557346252144
USER	RampUpUsers	7613	END	1557346252140	1557346252144
REQUEST	7611		perfectmatch	1557346252140	1557346252144	OK	 
USER	RampUpUsers	7611	END	1557346252140	1557346252144
USER	RampUpUsers	7617	START	1557346252145	1557346252145
USER	RampUpUsers	7615	START	1557346252145	1557346252145
USER	RampUpUsers	7616	START	1557346252145	1557346252145
USER	RampUpUsers	7618	START	1557346252145	1557346252145
REQUEST	7617		perfectmatch	1557346252145	1557346252148	OK	 
REQUEST	7615		perfectmatch	1557346252145	1557346252148	OK	 
USER	RampUpUsers	7617	END	1557346252145	1557346252148
USER	RampUpUsers	7615	END	1557346252145	1557346252148
REQUEST	7616		perfectmatch	1557346252145	1557346252148	OK	 
REQUEST	7618		perfectmatch	1557346252145	1557346252148	OK	 
USER	RampUpUsers	7618	END	1557346252145	1557346252148
USER	RampUpUsers	7616	END	1557346252145	1557346252148
USER	RampUpUsers	7619	START	1557346252155	1557346252155
USER	RampUpUsers	7620	START	1557346252155	1557346252155
USER	RampUpUsers	7621	START	1557346252155	1557346252155
USER	RampUpUsers	7622	START	1557346252155	1557346252155
REQUEST	7620		perfectmatch	1557346252155	1557346252158	OK	 
USER	RampUpUsers	7620	END	1557346252155	1557346252158
REQUEST	7622		perfectmatch	1557346252155	1557346252159	OK	 
REQUEST	7621		perfectmatch	1557346252155	1557346252159	OK	 
REQUEST	7619		perfectmatch	1557346252155	1557346252159	OK	 
USER	RampUpUsers	7621	END	1557346252155	1557346252159
USER	RampUpUsers	7619	END	1557346252155	1557346252159
USER	RampUpUsers	7622	END	1557346252155	1557346252159
USER	RampUpUsers	7623	START	1557346252166	1557346252166
USER	RampUpUsers	7626	START	1557346252166	1557346252166
USER	RampUpUsers	7624	START	1557346252166	1557346252166
USER	RampUpUsers	7625	START	1557346252166	1557346252166
REQUEST	7625		perfectmatch	1557346252166	1557346252170	OK	 
REQUEST	7626		perfectmatch	1557346252166	1557346252170	OK	 
USER	RampUpUsers	7625	END	1557346252166	1557346252170
USER	RampUpUsers	7626	END	1557346252166	1557346252170
REQUEST	7623		perfectmatch	1557346252166	1557346252170	OK	 
REQUEST	7624		perfectmatch	1557346252166	1557346252170	OK	 
USER	RampUpUsers	7623	END	1557346252166	1557346252170
USER	RampUpUsers	7624	END	1557346252166	1557346252170
USER	RampUpUsers	7628	START	1557346252177	1557346252177
USER	RampUpUsers	7627	START	1557346252177	1557346252177
USER	RampUpUsers	7630	START	1557346252177	1557346252177
USER	RampUpUsers	7629	START	1557346252177	1557346252177
REQUEST	7630		perfectmatch	1557346252177	1557346252181	OK	 
REQUEST	7628		perfectmatch	1557346252177	1557346252181	OK	 
REQUEST	7627		perfectmatch	1557346252177	1557346252181	OK	 
REQUEST	7629		perfectmatch	1557346252177	1557346252181	OK	 
USER	RampUpUsers	7630	END	1557346252177	1557346252181
USER	RampUpUsers	7628	END	1557346252177	1557346252181
USER	RampUpUsers	7627	END	1557346252177	1557346252181
USER	RampUpUsers	7629	END	1557346252177	1557346252181
USER	RampUpUsers	7631	START	1557346252188	1557346252188
USER	RampUpUsers	7634	START	1557346252188	1557346252188
USER	RampUpUsers	7633	START	1557346252188	1557346252188
USER	RampUpUsers	7632	START	1557346252188	1557346252188
REQUEST	7634		perfectmatch	1557346252188	1557346252191	OK	 
USER	RampUpUsers	7634	END	1557346252188	1557346252191
REQUEST	7631		perfectmatch	1557346252188	1557346252192	OK	 
REQUEST	7633		perfectmatch	1557346252188	1557346252192	OK	 
USER	RampUpUsers	7633	END	1557346252188	1557346252192
USER	RampUpUsers	7631	END	1557346252188	1557346252192
REQUEST	7632		perfectmatch	1557346252189	1557346252192	OK	 
USER	RampUpUsers	7632	END	1557346252188	1557346252192
USER	RampUpUsers	7637	START	1557346252199	1557346252199
USER	RampUpUsers	7635	START	1557346252199	1557346252199
USER	RampUpUsers	7638	START	1557346252199	1557346252199
USER	RampUpUsers	7636	START	1557346252199	1557346252199
USER	RampUpUsers	7639	START	1557346252199	1557346252199
REQUEST	7635		perfectmatch	1557346252199	1557346252203	OK	 
REQUEST	7636		perfectmatch	1557346252199	1557346252203	OK	 
USER	RampUpUsers	7635	END	1557346252199	1557346252203
USER	RampUpUsers	7636	END	1557346252199	1557346252203
REQUEST	7639		perfectmatch	1557346252199	1557346252203	OK	 
REQUEST	7638		perfectmatch	1557346252199	1557346252203	OK	 
USER	RampUpUsers	7639	END	1557346252199	1557346252203
USER	RampUpUsers	7638	END	1557346252199	1557346252203
REQUEST	7637		perfectmatch	1557346252199	1557346252203	OK	 
USER	RampUpUsers	7637	END	1557346252199	1557346252203
USER	RampUpUsers	7640	START	1557346252210	1557346252210
USER	RampUpUsers	7641	START	1557346252210	1557346252210
USER	RampUpUsers	7642	START	1557346252210	1557346252210
USER	RampUpUsers	7643	START	1557346252210	1557346252210
REQUEST	7641		perfectmatch	1557346252210	1557346252214	OK	 
REQUEST	7640		perfectmatch	1557346252210	1557346252214	OK	 
USER	RampUpUsers	7641	END	1557346252210	1557346252214
USER	RampUpUsers	7640	END	1557346252210	1557346252214
REQUEST	7643		perfectmatch	1557346252210	1557346252214	OK	 
USER	RampUpUsers	7643	END	1557346252210	1557346252214
REQUEST	7642		perfectmatch	1557346252210	1557346252214	OK	 
USER	RampUpUsers	7642	END	1557346252210	1557346252214
USER	RampUpUsers	7645	START	1557346252215	1557346252215
USER	RampUpUsers	7644	START	1557346252215	1557346252215
USER	RampUpUsers	7646	START	1557346252215	1557346252215
USER	RampUpUsers	7647	START	1557346252215	1557346252215
REQUEST	7645		perfectmatch	1557346252215	1557346252218	OK	 
REQUEST	7647		perfectmatch	1557346252215	1557346252218	OK	 
USER	RampUpUsers	7645	END	1557346252215	1557346252218
REQUEST	7644		perfectmatch	1557346252215	1557346252218	OK	 
USER	RampUpUsers	7647	END	1557346252215	1557346252218
USER	RampUpUsers	7644	END	1557346252215	1557346252219
REQUEST	7646		perfectmatch	1557346252215	1557346252219	OK	 
USER	RampUpUsers	7646	END	1557346252215	1557346252219
USER	RampUpUsers	7650	START	1557346252225	1557346252225
USER	RampUpUsers	7651	START	1557346252225	1557346252225
USER	RampUpUsers	7649	START	1557346252225	1557346252225
USER	RampUpUsers	7648	START	1557346252225	1557346252225
REQUEST	7651		perfectmatch	1557346252225	1557346252229	OK	 
REQUEST	7649		perfectmatch	1557346252225	1557346252229	OK	 
USER	RampUpUsers	7649	END	1557346252225	1557346252229
USER	RampUpUsers	7651	END	1557346252225	1557346252229
REQUEST	7650		perfectmatch	1557346252225	1557346252229	OK	 
USER	RampUpUsers	7650	END	1557346252225	1557346252229
REQUEST	7648		perfectmatch	1557346252225	1557346252229	OK	 
USER	RampUpUsers	7648	END	1557346252225	1557346252229
USER	RampUpUsers	7655	START	1557346252236	1557346252236
USER	RampUpUsers	7653	START	1557346252236	1557346252236
USER	RampUpUsers	7654	START	1557346252236	1557346252236
USER	RampUpUsers	7652	START	1557346252236	1557346252236
REQUEST	7653		perfectmatch	1557346252236	1557346252239	OK	 
USER	RampUpUsers	7653	END	1557346252236	1557346252239
REQUEST	7655		perfectmatch	1557346252236	1557346252240	OK	 
REQUEST	7652		perfectmatch	1557346252236	1557346252240	OK	 
